,loss,loss_moco,loss_sup,loss_entmin,loss_walker
1,1.2701264219919841,0.2260718834400177,0.002231753924395889,0.005087947076062361,1.2701264219919841
2,0.966316627629598,0.11738218994935354,0.0001728155122526611,0.0016708962878833214,0.966316627629598
3,0.897964759572347,0.08271237649917602,4.0378467465052384e-05,0.0011360848264147837,0.897964759572347
4,0.874458511352539,0.07579480987389882,1.499412020930322e-05,0.0008728704017897447,0.874458511352539
5,0.8683454471588135,0.07234626613461972,1.0273304247433165e-05,0.0007520794857914249,0.8683454471588135
6,0.8637411352793376,0.0700432565689087,8.642511578364065e-06,0.0006862458112339179,0.8637411352793376
7,0.8591333417256674,0.06758235432306925,1.0014080925369248e-05,0.0006390853164872775,0.8591333417256674
8,0.856087738164266,0.06564657036066056,5.674052253016271e-06,0.0006115926170100768,0.856087738164266
9,0.8541297924041749,0.06420960953632991,6.484698463464155e-06,0.0006026942174260815,0.8541297924041749
10,0.8517420241038005,0.06271752630074819,5.295091503163955e-06,0.0005682074154106279,0.8517420241038005
11,0.8491261075337728,0.06135140866438548,4.086890361213591e-06,0.0005346110150683672,0.8491261075337728
12,0.8474200883229573,0.060144478992621105,3.282468551454561e-06,0.0005188560240125905,0.8474200883229573
13,0.8454050764719645,0.05850281370679537,5.20085843478834e-06,0.0005020801569490383,0.8454050764719645
14,0.8439242038726806,0.05783110270102819,5.120154567703139e-06,0.00047981398970199125,0.8439242038726806
15,0.8417101103464762,0.056373386164506274,3.1632933526755853e-06,0.00046538025269595286,0.8417101103464762
16,0.841090140914917,0.055821426413456596,3.047598443420914e-06,0.00046040552724928904,0.841090140914917
17,0.8417942375183105,0.05539340728123983,1.0935030033154665e-05,0.00047412634991730255,0.8417942375183105
18,0.8424833075205485,0.056412513462702436,3.0376495201077583e-06,0.00046810035800250865,0.8424833075205485
19,0.8400942193349202,0.05497661031484604,2.482695245331949e-06,0.00044959753236422934,0.8400942193349202
20,0.8381317465464274,0.05385364226102829,2.8245137398092385e-06,0.0004307434829107175,0.8381317465464274
21,0.8370171988169353,0.05313136811455091,2.9868620504809465e-06,0.00042984016087527075,0.8370171988169353
22,0.8354564478556316,0.051899807222684224,8.049251766351518e-07,0.00041371571592365705,0.8354564478556316
23,0.834505201848348,0.05147384678739309,1.734242647580686e-06,0.00040007086955010893,0.834505201848348
24,0.83325441309611,0.05064475550055504,3.208305669492499e-06,0.0003849498651145647,0.83325441309611
25,0.8325915723164876,0.04998481416106224,4.017834938258602e-06,0.00039440527291347585,0.8325915723164876
26,0.8321007158915202,0.0497693768064181,2.1284215704933255e-06,0.00038717284312782187,0.8321007158915202
27,0.8312344626108805,0.04894789345661799,3.1385661781617577e-06,0.0003843844290318278,0.8312344626108805
28,0.830837028503418,0.048768513884147005,2.4393083616359945e-06,0.0003743629277916625,0.830837028503418
29,0.8298021086374918,0.04812500225106875,1.5031850365024487e-06,0.0003651457569717119,0.8298021086374918
30,0.8293065249125163,0.0477324951171875,2.946928241878292e-06,0.0003591457409861808,0.8293065249125163
31,0.8289143820444743,0.04742752268910408,4.366294318909543e-06,0.00034962892637122424,0.8289143820444743
32,0.8281433456420898,0.04691730314095815,1.5806583449072301e-06,0.0003444473975260432,0.8281433456420898
33,0.8272661979675293,0.046311106163263324,2.3164534325284573e-06,0.00033768905626687534,0.8272661979675293
34,0.8269759682973226,0.045937103994687395,4.612091549703716e-06,0.00034301962018168223,0.8269759682973226
35,0.8260828844706217,0.04553953425685565,4.75011409474367e-06,0.0003222244073093558,0.8260828844706217
36,0.8255684210459391,0.04503899599313736,4.45797397574097e-06,0.0003221611116236697,0.8255684210459391
37,0.8253693113962809,0.044698214507102964,1.1462071130911986e-06,0.0003318817491720741,0.8253693113962809
38,0.8250298515319824,0.04465825049579143,4.418428828754865e-06,0.00032069911608317245,0.8250298515319824
39,0.82447373046875,0.04432574084599813,1.8449648011786242e-06,0.00031825426430441437,0.82447373046875
