,loss,loss_moco,loss_sup,loss_entmin,loss_walker
1,1.3337811120351155,0.23383621919949849,0.006227228262182325,0.008864384938279788,1.3337811120351155
2,0.9527544859568278,0.11415873188110405,0.00013142230669036507,0.0019044120614727339,0.9527544859568278
3,0.9192237289428711,0.10006256911247935,3.957873888333173e-05,0.0012174685350929697,0.9192237289428711
4,0.90740920753479,0.09445563888781582,2.1327483461936935e-05,0.0010001105901474754,0.90740920753479
5,0.8998921642303467,0.09060331846872965,1.2653290131614389e-05,0.0008614380726590752,0.8998921642303467
6,0.8943514297485352,0.08763542296913608,1.3310872614965774e-05,0.0007829994676013788,0.8943514297485352
7,0.8902876107533773,0.08563664371172587,7.854834858638545e-06,0.0007126891792751848,0.8902876107533773
8,0.8870476682027181,0.08351691114902496,5.00052175715003e-06,0.0006888924311846495,0.8870476682027181
9,0.8836955778757731,0.08143322771678366,4.513286705696373e-06,0.0006490981423916916,0.8836955778757731
10,0.8813886805216471,0.08035975228150685,2.8501896801268835e-06,0.0006124876948694388,0.8813886805216471
11,0.8792693377176921,0.07902426992773684,3.5326288614669467e-06,0.0005927728952063869,0.8792693377176921
12,0.8772970329284668,0.07780754977067311,2.401533760712482e-06,0.000569358320099612,0.8772970329284668
13,0.8757839055379232,0.07651466819047928,2.159318299224348e-06,0.0005625273462695381,0.8757839055379232
14,0.8741573808034261,0.07571887550854682,1.8457311127349385e-06,0.0005475798135933776,0.8741573808034261
15,0.8728201638539632,0.07492739898929732,1.5193989342151326e-06,0.000521131564117968,0.8728201638539632
16,0.8717807875315349,0.07381301355657706,1.9874672539723783e-06,0.0005284377943724393,0.8717807875315349
17,0.8703202522277832,0.07326551257381837,2.382294467709774e-06,0.0005011767559063931,0.8703202522277832
18,0.8694783604939779,0.07257426947752635,2.3919854877325028e-06,0.0004937431098738064,0.8694783604939779
19,0.8691380802154541,0.07236231710910797,1.6121282828862604e-06,0.00048232045042483757,0.8691380802154541
20,0.8685681474049886,0.0718234888682564,1.6720660261550316e-06,0.0004742223156460871,0.8685681474049886
21,0.86726342086792,0.07081730524698893,9.739593862529242e-07,0.00046389713315293194,0.86726342086792
22,0.8664344450632732,0.07050159833828608,1.0844854810632872e-06,0.00045000058940301336,0.8664344450632732
23,0.8663857762654622,0.07023368901014328,1.021169825025936e-06,0.00046166709125973287,0.8663857762654622
24,0.8652423652648926,0.06960885863701502,8.983138250944952e-07,0.0004412356772925705,0.8652423652648926
25,0.8650604470570882,0.06935079521499077,7.858407629707168e-07,0.00044075288713599247,0.8650604470570882
26,0.8640846983591716,0.06881855756044387,5.24338110123305e-07,0.0004312767609488219,0.8640846983591716
27,0.8635206809997559,0.06852941362460455,1.565022270369809e-06,0.0004193678486781816,0.8635206809997559
28,0.863164820098877,0.06812355522314707,4.474017073941165e-07,0.00041620751581309984,0.863164820098877
29,0.8621162399291992,0.06750871787468592,4.83195271325106e-07,0.00040854682788873714,0.8621162399291992
30,0.8620068862915039,0.06720408986012141,2.4723749327752862e-06,0.00041830504240157704,0.8620068862915039
31,0.8614961867014567,0.0670131444020667,4.1284199066922157e-07,0.00039259270118394244,0.8614961867014567
32,0.860944535446167,0.06666631232102711,3.392309243205697e-07,0.0003867889759829268,0.860944535446167
33,0.8602487728118896,0.06608414639631907,1.2837113931936982e-06,0.00039303700455930085,0.8602487728118896
34,0.8602864818572998,0.06612254745165506,3.461521567942327e-07,0.00038520121641922743,0.8602864818572998
35,0.8599812268575032,0.06579713653127352,5.916166104119232e-07,0.0003825775543693453,0.8599812268575032
36,0.8594611827850341,0.06534235743284225,4.2361694284333374e-07,0.0003777932040703793,0.8594611827850341
37,0.8598882478078206,0.0656762125313282,4.816364784195078e-07,0.00038443871485069396,0.8598882478078206
38,0.8592639938354493,0.06541670682032903,7.451929998145109e-07,0.0003641083070077002,0.8592639938354493
39,0.8587274124145508,0.0649925118247668,8.173286416346551e-07,0.0003701705201063305,0.8587274124145508
40,0.8586038263956706,0.06496301768223445,9.08983109673045e-07,0.0003632341460712875,0.8586038263956706
41,0.8583807310740152,0.06488448084195456,2.4389431775565147e-07,0.0003529046869371086,0.8583807310740152
42,0.8583943717956543,0.06471322339375814,2.50091870536077e-07,0.0003559143615653738,0.8583943717956543
43,0.8580531805674235,0.0645816888809204,2.426523304317622e-07,0.0003530246441718191,0.8580531805674235
44,0.8573215709686279,0.06405583525300027,2.6884938742644713e-07,0.0003503905513479064,0.8573215709686279
45,0.8576830848693847,0.06434974413514137,4.2600099685235664e-07,0.00034097608043036115,0.8576830848693847
46,0.8577600485483805,0.06428677604993184,2.1624392351327516e-06,0.00034543681335635483,0.8577600485483805
47,0.857091426340739,0.06396877310673396,2.251684757580582e-06,0.00033540227982836463,0.857091426340739
48,0.8575633083343506,0.06427723107735316,9.410940463718968e-07,0.0003257267230578388,0.8575633083343506
49,0.8565804781595866,0.06366257311105727,7.326532173086283e-07,0.00032409155887241166,0.8565804781595866
50,0.8567964956919352,0.06374528619845708,1.4524698194198511e-06,0.000326196527077506,0.8567964956919352
51,0.8567436265309651,0.06365423396825791,1.0356793626442596e-06,0.00032120035549936194,0.8567436265309651
52,0.856615419514974,0.0636710993528366,3.6243801123040005e-07,0.0003249224974851434,0.856615419514974
53,0.8562854489644368,0.0634883454779784,3.073870467460438e-07,0.0003228616512613371,0.8562854489644368
54,0.8564018931070964,0.06355574351946514,2.693316346229343e-07,0.0003228772205145409,0.8564018931070964
55,0.8561954191843668,0.06351415289640426,6.519721224018819e-07,0.00030468185738039515,0.8561954191843668
56,0.8558801508585612,0.06333955520788828,1.3637382601245918e-06,0.00030857680688301724,0.8558801508585612
57,0.855801820119222,0.06318844317793847,3.8517329786600383e-07,0.0003174243297893554,0.855801820119222
58,0.855490491994222,0.06304600096742312,3.127139242792509e-07,0.00031019859594137717,0.855490491994222
59,0.8555249006907145,0.06305526031255722,2.40925467097289e-06,0.0003124312629457563,0.8555249006907145
60,0.8554406143188477,0.06315743760665257,3.9592854109287147e-07,0.00029980476402755203,0.8554406143188477
61,0.8549470818837483,0.06276467967232069,4.0500506430968624e-07,0.00029469041373813524,0.8549470818837483
62,0.8547979193369547,0.06266271273295085,1.2406372861126632e-06,0.00029785798480346177,0.8547979193369547
63,0.8548371206919352,0.06282669804493586,1.687587740438327e-06,0.0002945052669694026,0.8548371206919352
64,0.8545370807647705,0.06255361852049827,6.487461750528685e-07,0.00030233107726089655,0.8545370807647705
65,0.8545441500345866,0.06251521387894948,6.044601248504477e-07,0.0002928713131773596,0.8545441500345866
66,0.8544916844685873,0.06269339160124461,6.738259517646839e-07,0.0002885789246453593,0.8544916844685873
67,0.854612592569987,0.06261129080458482,1.0462596792611597e-06,0.0002840364980705393,0.854612592569987
68,0.8544425069173177,0.0625592152774334,1.5272303613604285e-06,0.0002860879311338067,0.8544425069173177
69,0.854191549428304,0.0624374583085378,5.146950165946388e-07,0.0002771067689017703,0.854191549428304
70,0.8539904061635335,0.062191407469908394,1.852437776547807e-06,0.0002905738599753628,0.8539904061635335
71,0.8536117137908935,0.061986180754502615,3.1916307563809215e-07,0.000289164952817373,0.8536117137908935
72,0.853064119084676,0.06176291191975276,1.6329814646345162e-06,0.0002738012789011312,0.853064119084676
73,0.8527798901875814,0.061496448254585265,3.7249919466982344e-06,0.00027832057296764103,0.8527798901875814
74,0.8527392944335938,0.06155326514641444,7.454635043624572e-07,0.0002798244903640201,0.8527392944335938
75,0.8526304438273112,0.061325870645046236,2.613884345104604e-07,0.0002770117397264888,0.8526304438273112
76,0.8528578819274902,0.06152417895992597,3.7845438069628776e-06,0.0002804348272116234,0.8528578819274902
77,0.8526992251078288,0.06148227015336354,3.169468643439662e-07,0.0002760276513639837,0.8526992251078288
78,0.8523972976684571,0.061387918841838834,2.629018201806351e-07,0.00027745854452562827,0.8523972976684571
79,0.8519090572357177,0.061098179785410565,8.907022072397316e-07,0.0002687503455536595,0.8519090572357177
80,0.8521229197184245,0.061101198089122774,2.8585987971704677e-06,0.00026841901757288726,0.8521229197184245
81,0.8518582813262939,0.060815119407574336,1.7730933515527643e-06,0.0002727644207906754,0.8518582813262939
82,0.8516603983561198,0.06079483644564947,8.434143349916212e-07,0.00027061703125946226,0.8516603983561198
83,0.8514086530049642,0.060707570974032087,2.9276781464015283e-07,0.00026728989040711895,0.8514086530049642
84,0.8505494480133057,0.060449275076389315,2.4177209758894e-07,0.0002581512114033103,0.8505494480133057
85,0.8508500769297281,0.06054812298019727,2.1481434019771467e-07,0.00026190295926838494,0.8508500769297281
86,0.8508138256072998,0.06043891626192077,7.453860067736665e-07,0.0002550075247185305,0.8508138256072998
87,0.8510204498291015,0.06039998518228531,3.022814518917964e-06,0.00026620622121263296,0.8510204498291015
88,0.8507324825286865,0.060514103835821155,2.637405146032279e-06,0.00025290602706372735,0.8507324825286865
89,0.8509817036946614,0.060447841106036994,3.6299997843798335e-07,0.0002643269991579776,0.8509817036946614
90,0.8504190868377686,0.0601382371544838,1.5638483341357793e-06,0.00025515532210702076,0.8504190868377686
91,0.8507798791249593,0.06039269202550252,4.1371957885113865e-07,0.00025319103518656145,0.8507798791249593
92,0.8507445378621419,0.06038630501826604,1.1256876232380363e-06,0.0002528925524830508,0.8507445378621419
93,0.8506958956400553,0.06022861254612605,2.3634042712785684e-06,0.00025030392378102987,0.8506958956400553
94,0.8507681173960367,0.06036020053426425,6.071243565429541e-07,0.0002557458192614528,0.8507681173960367
95,0.8501672636667887,0.06001620540821553,4.7076590399039257e-07,0.0002595239315259581,0.8501672636667887
96,0.8499253019968669,0.05984201797048251,2.946134363848311e-07,0.0002525086411779436,0.8499253019968669
97,0.850239524714152,0.06022837330698967,5.934498252808377e-07,0.0002618060618794213,0.850239524714152
98,0.8497404042561849,0.05979922578583161,6.4859637338562e-07,0.0002525904700586883,0.8497404042561849
99,0.8502025239308675,0.06005537719726563,1.2713827982490026e-06,0.00025854215481473753,0.8502025239308675
100,0.8494826796213786,0.05943407498598099,1.7203586809804014e-06,0.0002545992030102449,0.8494826796213786
101,0.849144028600057,0.05945057566165924,7.081104198656855e-07,0.0002521539131024232,0.849144028600057
102,0.8489770137786865,0.059290294393936786,7.376229668939989e-07,0.00024916564802794405,0.8489770137786865
103,0.8489016084035238,0.059302988135814666,4.089875274132737e-07,0.00025408043880791715,0.8489016084035238
104,0.8487553754170736,0.05916596956253052,2.473663333546483e-07,0.0002472024188105327,0.8487553754170736
